origin,destination,period,path,zscore,pvalue
"Arlington, DC","Faquire, NOVA",AM,I-66-WB,2.308573688719656,0.02096724938922856
"Arlington, DC","Faquire, NOVA",AM,US-29-SB,0.22608644181955126,0.8211341894618356
"Arlington, DC","Faquire, NOVA",AM,US-50-WB,1.509446024074487,0.13118483907564005
"Arlington, DC","Faquire, NOVA",PM,I-66-WB,1.654795144077929,0.09796605933785574
"Arlington, DC","Faquire, NOVA",PM,US-29-SB-TZ4-3_I-66-WB-TZ2-1,2.2451013599401906,0.02476162633323109
"Arlington, DC","Faquire, NOVA",PM,US-29-SB,0.2427480325041955,0.8082005955327496
"Arlington, DC","Faquire, NOVA",PM,US-50-WB,1.5887148426439868,0.11212478641252188
"Arlington, DC","Faquire, NOVA",PM,US-50-EB,0.9960184522550001,0.3192411797326373
"Arlington, DC","Faquire, NOVA",PM,US-50-WB_TZ4-3_I-66-WB-TZ2-1,0.9960184522550001,0.3192411797326373
"Arlington, DC","Prince William, NOVA",AM,US-50-WB,1.146525981620411,0.2515775831778413
"Arlington, DC","Prince William, NOVA",AM,US-50-WB_TZ4-3_I-66-WB-TZ2-1,2.2278528340197017,0.02589033029417842
"Arlington, DC","Prince William, NOVA",AM,US-50-EB,0.3877401677814889,0.6982083271613297
"Arlington, DC","Prince William, NOVA",AM,I-66-WB,3.3005519751004364,0.0009649483854132779
"Arlington, DC","Prince William, NOVA",AM,US-29-SB-TZ4_I-66-WB-TZ3-2-1,1.4194501903179078,0.1557678086812142
"Arlington, DC","Prince William, NOVA",AM,I-66-EB-TZ1-2-3_US-29-NB-TZ4,1.0037006574373732,0.3155229200892391
"Arlington, DC","Prince William, NOVA",AM,I-66-EB,1.0037006574373732,0.3155229200892391
"Arlington, DC","Prince William, NOVA",PM,I-66-WB,2.6994183058538552,0.006946080724442361
"Arlington, DC","Prince William, NOVA",PM,US-29-SB,0.43330720051501453,0.6647916077504963
"Arlington, DC","Prince William, NOVA",PM,I-66-WB-TZ4_US-50-WB-TZ3-2-1,0.996317349954588,0.31909597644028587
"Arlington, DC","Prince William, NOVA",PM,US-50-WB,1.7027903235251174,0.0886073143607895
"Arlington, DC","Prince William, NOVA",PM,US-29-SB-TZ4_I-66-WB-TZ3-2-1,1.6239829761795865,0.10437944187401804
"Arlington, DC","Prince William, NOVA",PM,US-29-SB-TZ4-3_I-66-WB-TZ2-1,0.9926322165860165,0.32088921872051657
"Arlington, DC","Prince William, NOVA",PM,US-50-WB_TZ4-3_I-66-WB-TZ2-1,1.992647789154386,0.04630002828283186
"Arlington, DC","Prince William, NOVA",PM,US-50-EB,1.7384681473285337,0.08212835793608031
"Arlington, DC","Prince William, NOVA",PM,I-66-WB-TZ4-3_US-29-SB-TZ2-1,1.0037006574373732,0.3155229200892391
"Arlington, DC","Prince William, NOVA",PM,US-50-WB_TZ4_I-66-WB-TZ3-2-1,1.0037006574373732,0.3155229200892391
"Arlington, DC","Fairfax County, NOVA",AM,I-66-WB,2.5306292336108624,0.011385813247834164
"Arlington, DC","Fairfax County, NOVA",AM,US-29-NB,1.7185336470682653,0.08569932267589064
"Arlington, DC","Fairfax County, NOVA",AM,US-50-WB_TZ4_I-66-WB-TZ3-2-1,1.4031747210713386,0.16056474376613217
"Arlington, DC","Fairfax County, NOVA",AM,US-50-WB,3.626125562596733,0.0002877054985408467
"Arlington, DC","Fairfax County, NOVA",AM,US-50-EB,1.7185336470682653,0.08569932267589064
"Arlington, DC","Fairfax County, NOVA",AM,I-66-WB-TZ4-3_US-29-SB-TZ2-1,1.4031747210713386,0.16056474376613217
"Arlington, DC","Fairfax County, NOVA",AM,I-66-EB,0.9921928571787122,0.3211034561961823
"Arlington, DC","Fairfax County, NOVA",AM,US-29-SB,6.45391839575694,1.0899459113034027e-10
"Arlington, DC","Fairfax County, NOVA",PM,I-66-WB,3.179146549510136,0.0014770939052985987
"Arlington, DC","Fairfax County, NOVA",PM,US-50-WB,4.029942024091336,5.5790611401596024e-05
"Arlington, DC","Fairfax County, NOVA",PM,US-29-SB,0.779393150273711,0.43574815755493335
"Arlington, DC","Fairfax County, NOVA",PM,US-50-WB_TZ4_I-66-WB-TZ3-2-1,0.01108658193477437,0.9911543686486863
"Arlington, DC","Fairfax County, NOVA",PM,I-66-WB-TZ4-3_US-29-SB-TZ2-1,0.9921928571787122,0.3211034561961823
"Arlington, DC","Fairfax County, NOVA",PM,US-29-SB-TZ4_I-66-WB-TZ3-2-1,1.2897597485518015,0.19713408740892513
"Arlington, DC","Fairfax County, NOVA",PM,US-50-WB_TZ4-3_I-66-WB-TZ2-1,2.9766146508390747,0.002914500849441337
"Arlington, DC","Fairfax County, NOVA",PM,US-29-SB-TZ4-3_I-66-WB-TZ2-1,1.0157156301047376,0.3097648227839216
"Arlington, DC","Fairfax County, NOVA",PM,I-66-EB-TZ1-2-3_US-29-NB-TZ4,0.9921928571787122,0.3211034561961823
"Arlington, DC","Fairfax County, NOVA",PM,US-29-SB-TZ4-3-2_I-66-WB-TZ1,1.0078716279561832,0.3135160937863919
"Arlington, DC","Fairfax County, NOVA",PM,US-29-NB,1.0078716279561832,0.3135160937863919
"Arlington, DC","Fairfax County, NOVA",PM,US-50-EB,1.0078716279561832,0.3135160937863919
"Arlington, DC","Alexandria and Arlington, NOVA",AM,I-66-WB,1.9871721091949295,0.0469033274967674
"Arlington, DC","Alexandria and Arlington, NOVA",AM,US-29-NB,0.9935155349867016,0.32045878364064384
"Arlington, DC","Alexandria and Arlington, NOVA",PM,US-50-WB,1.371518284081797,0.1702134477657884
"Arlington, DC","Alexandria and Arlington, NOVA",PM,I-66-WB,1.7552041604132211,0.07922439253177926
"Arlington, DC","Alexandria and Arlington, NOVA",PM,US-29-SB,1.6492554921128126,0.09909530370700481
"Arlington, DC","Alexandria and Arlington, NOVA",PM,US-50-WB_TZ4-3_I-66-WB-TZ2-1,0.9935155349867016,0.32045878364064384
"Alexandria, DC","Loudoun County, NOVA",AM,US-50-EB,0.9943944879787822,0.32003085058044944
"Alexandria, DC","Loudoun County, NOVA",AM,US-29-NB,0.9943944879787822,0.32003085058044944
"Alexandria, DC","Loudoun County, NOVA",PM,US-29-SB,0.9943944879787822,0.32003085058044944
"Alexandria, DC","Loudoun County, NOVA",PM,I-66-WB,0.007964486031654219,0.9936453267433889
"Alexandria, DC","Loudoun County, NOVA",PM,I-66-EB,0.9943944879787822,0.32003085058044944
"Alexandria, DC","Faquire, NOVA",AM,US-50-EB,1.002948776082357,0.3158855768929758
"Alexandria, DC","Faquire, NOVA",PM,I-66-WB,0.9970838596905607,0.31872380671557154
"Alexandria, DC","Prince William, NOVA",AM,I-66-EB,0.993612490385062,0.3204115609275844
"Alexandria, DC","Prince William, NOVA",AM,US-29-NB,1.7210007244612848,0.08525069242915917
"Alexandria, DC","Prince William, NOVA",AM,US-50-EB,0.4328936944461543,0.6650920011159465
"Alexandria, DC","Prince William, NOVA",AM,US-29-NB-TZ1-2_I-66-EB-TZ3-4,1.0064364130972314,0.314205684934181
"Alexandria, DC","Prince William, NOVA",PM,US-50-WB,1.7210007244612848,0.08525069242915917
"Alexandria, DC","Prince William, NOVA",PM,I-66-WB,1.7210007244612848,0.08525069242915917
"Alexandria, DC","Prince William, NOVA",PM,US-29-SB,1.743212583200627,0.081296488269188
"Alexandria, DC","Prince William, NOVA",PM,US-50-EB,1.0064364130972314,0.314205684934181
"Alexandria, DC","Fairfax County, NOVA",AM,US-50-EB,1.4108274047986784,0.15829551177888113
"Alexandria, DC","Fairfax County, NOVA",AM,US-29-NB,0.9976035198107966,0.3184716536231913
"Alexandria, DC","Fairfax County, NOVA",AM,I-66-WB,0.3261360819047478,0.7443213987482951
"Alexandria, DC","Fairfax County, NOVA",AM,I-66-EB,2.004825627640039,0.04498169177444278
"Alexandria, DC","Fairfax County, NOVA",PM,US-29-SB,1.4108274047986784,0.15829551177888113
"Alexandria, DC","Fairfax County, NOVA",PM,US-50-WB,1.6271360992713828,0.10370819558270128
"Alexandria, DC","Fairfax County, NOVA",PM,I-66-WB,0.3716173628496494,0.71017775980735
"Alexandria, DC","Fairfax County, NOVA",PM,US-29-NB-TZ1-2_I-66-EB-TZ3-4,1.0024064677548872,0.3161473196427287
"Alexandria, DC","Fairfax County, NOVA",PM,I-66-EB,1.0024064677548872,0.3161473196427287
"Alexandria, DC","Fairfax County, NOVA",PM,US-50-EB,1.0024064677548872,0.3161473196427287
"Alexandria, DC","Alexandria and Arlington, NOVA",AM,I-66-EB,1.004301708060642,0.31523321061069787
"Maryland, DC","Loudoun County, NOVA",AM,US-50-WB,2.0431616125361387,0.04103644240563131
"Maryland, DC","Loudoun County, NOVA",AM,US-50-EB,1.7694176905556123,0.07682419554605957
"Maryland, DC","Loudoun County, NOVA",AM,I-66-WB,2.3979094019447666,0.016488943003154954
"Maryland, DC","Loudoun County, NOVA",AM,US-29-NB,0.9789087492198736,0.32762506877890374
"Maryland, DC","Loudoun County, NOVA",PM,US-50-WB,0.9789087492198736,0.32762506877890374
"Maryland, DC","Loudoun County, NOVA",PM,I-66-EB,0.9789087492198736,0.32762506877890374
"Maryland, DC","Loudoun County, NOVA",PM,I-66-WB,0.9789087492198736,0.32762506877890374
"Maryland, DC","Faquire, NOVA",AM,US-50-EB,1.0155376601345434,0.3098496040615335
"Maryland, DC","Faquire, NOVA",AM,I-66-WB,0.98472644471784,0.3247584594281756
"Maryland, DC","Faquire, NOVA",PM,US-50-WB,1.0155376601345434,0.3098496040615335
"Maryland, DC","Prince William, NOVA",AM,I-66-EB,1.7578035280410806,0.07878094484853859
"Maryland, DC","Prince William, NOVA",AM,US-50-WB,1.7834029568387963,0.07452073227040557
"Maryland, DC","Prince William, NOVA",AM,US-29-NB,0.02085939160380637,0.9833578203751623
"Maryland, DC","Prince William, NOVA",AM,US-50-EB,0.6654823995537286,0.5057419972114252
"Maryland, DC","Prince William, NOVA",AM,I-66-WB,3.413516358464124,0.0006413030841661005
"Maryland, DC","Prince William, NOVA",PM,US-50-WB,1.435235928613478,0.15121987858482555
"Maryland, DC","Prince William, NOVA",PM,US-29-SB,1.0148617753851805,0.3101717214330262
"Maryland, DC","Prince William, NOVA",PM,I-66-WB,1.7067084970110482,0.08787624710002961
"Maryland, DC","Fairfax County, NOVA",AM,US-50-EB,3.929690858406133,8.505514239098844e-05
"Maryland, DC","Fairfax County, NOVA",AM,US-50-WB,2.2687558210047745,0.02328317894120424
"Maryland, DC","Fairfax County, NOVA",AM,US-29-NB,1.0146091010082825,0.3102921993235064
"Maryland, DC","Fairfax County, NOVA",AM,US-29-SB-TZ4_I-66-WB-TZ3-2-1,1.0146091010082825,0.3102921993235064
"Maryland, DC","Fairfax County, NOVA",AM,I-66-WB,2.064317292301275,0.03898764252024445
"Maryland, DC","Fairfax County, NOVA",PM,I-66-WB,0.8565544023746621,0.391691194748617
"Maryland, DC","Fairfax County, NOVA",PM,US-29-SB-TZ4-3_I-66-WB-TZ2-1,1.0146091010082825,0.3102921993235064
"Maryland, DC","Fairfax County, NOVA",PM,I-66-WB-TZ4_US-29-SB-TZ3-2-1,0.9856057915874055,0.32432659490104276
"Maryland, DC","Fairfax County, NOVA",PM,US-50-WB,0.9856057915874055,0.32432659490104276
"Maryland, DC","Fairfax County, NOVA",PM,US-29-SB,2.203901852110127,0.027531247281055382
"Maryland, DC","Fairfax County, NOVA",PM,I-66-EB,0.9856057915874055,0.32432659490104276
"Maryland, DC","Fairfax County, NOVA",PM,US-50-WB_TZ4_I-66-WB-TZ3-2-1,0.9856057915874055,0.32432659490104276
"Maryland, DC","Alexandria and Arlington, NOVA",AM,I-66-EB,0.987102674456559,0.32359230681018536
"Maryland, DC","Alexandria and Arlington, NOVA",AM,I-66-WB,1.7098131059591712,0.08730043869306914
"Tysons, DC","Loudoun County, NOVA",AM,US-50-EB,1.371203833010178,0.1703114236690586
"Tysons, DC","Loudoun County, NOVA",AM,I-66-EB,2.3683111510390824,0.017869500511553893
"Tysons, DC","Loudoun County, NOVA",PM,I-66-WB,0.9672120325646039,0.3334380482481132
"Tysons, DC","Faquire, NOVA",AM,I-66-EB,1.4040874264585215,0.16029281728837796
"Tysons, DC","Faquire, NOVA",AM,US-50-EB,0.25053438924892163,0.8021741136889344
"Tysons, DC","Faquire, NOVA",AM,I-66-EB-TZ1-2_US-50-EB-TZ3-4,1.0280497734379679,0.30392641513280205
"Tysons, DC","Faquire, NOVA",AM,US-29-NB,1.684888881560863,0.09201001210302273
"Tysons, DC","Faquire, NOVA",AM,I-66-WB,0.9727432982846594,0.3306808999836388
"Tysons, DC","Faquire, NOVA",AM,I-66-EB-TZ1-2-3_US-50-EB-TZ4,0.9727432982846594,0.3306808999836388
"Tysons, DC","Faquire, NOVA",PM,US-50-WB,1.0280497734379679,0.30392641513280205
"Tysons, DC","Faquire, NOVA",PM,US-50-EB,1.0280497734379679,0.30392641513280205
"Tysons, DC","Prince William, NOVA",AM,US-29-NB,2.537921951102105,0.011151285056432148
"Tysons, DC","Prince William, NOVA",AM,I-66-EB,0.3771360818740365,0.7060724781095533
"Tysons, DC","Prince William, NOVA",AM,US-50-EB,3.436433006092648,0.0005894281066711748
"Tysons, DC","Prince William, NOVA",AM,I-66-WB,1.4652458945304754,0.1428538422624437
"Tysons, DC","Prince William, NOVA",AM,I-66-WB-TZ4-3_US-29-SB-TZ2-1,1.4652458945304754,0.1428538422624437
"Tysons, DC","Prince William, NOVA",AM,US-50-WB,1.671760323214574,0.09457159360743672
"Tysons, DC","Prince William, NOVA",AM,I-66-EB-TZ1-2_US-50-EB-TZ3-4,0.9651833592462502,0.3344529803177827
"Tysons, DC","Prince William, NOVA",PM,I-66-WB,1.0360810608238626,0.30016432704036644
"Tysons, DC","Prince William, NOVA",PM,I-66-EB,1.0360810608238626,0.30016432704036644
"Tysons, DC","Prince William, NOVA",PM,I-66-WB-TZ4-3_US-29-SB-TZ2-1,1.0360810608238626,0.30016432704036644
"Tysons, DC","Prince William, NOVA",PM,US-29-NB,1.0360810608238626,0.30016432704036644
"Tysons, DC","Prince William, NOVA",PM,US-50-EB,1.671760323214574,0.09457159360743672
"Tysons, DC","Fairfax County, NOVA",AM,I-66-EB,0.5689184885602312,0.5694114577421536
"Tysons, DC","Fairfax County, NOVA",AM,US-50-EB,1.6243119984238337,0.10430923779011048
"Tysons, DC","Fairfax County, NOVA",AM,I-66-EB-TZ1-2-3_US-29-NB-TZ4,0.9412829658512083,0.34655986969599906
"Tysons, DC","Fairfax County, NOVA",AM,US-29-NB,0.9412829658512083,0.34655986969599906
"Tysons, DC","Fairfax County, NOVA",PM,US-50-WB,1.030025159354652,0.3029981952360614
"Tysons, DC","Fairfax County, NOVA",PM,US-50-EB,0.04183836300260563,0.9666275525206338
"Tysons, DC","Fairfax County, NOVA",PM,I-66-EB,1.0561439966834918,0.29090243229435164
"Tysons, DC","Fairfax County, NOVA",PM,US-29-NB-TZ1-2-3_I-66-EB-TZ4,1.030025159354652,0.3029981952360614
"Tysons, DC","Fairfax County, NOVA",PM,I-66-WB-TZ4-3_US-29-SB-TZ2-1,0.9708569897744486,0.3316194985801646
"Fort Hunt and Belvoir, DC","Faquire, NOVA",AM,US-50-EB,0.9995349062823471,0.31753563833178333
"Fort Hunt and Belvoir, DC","Faquire, NOVA",AM,I-66-EB,1.0005273698854573,0.31705535901301873
"Fort Hunt and Belvoir, DC","Prince William, NOVA",AM,US-50-EB,1.7504844360171148,0.08003475747246003
"Fort Hunt and Belvoir, DC","Prince William, NOVA",AM,US-50-WB,1.429253120251144,0.15293149485263524
"Fort Hunt and Belvoir, DC","Prince William, NOVA",AM,I-66-WB,1.7138935787367167,0.0865482725824791
"Fort Hunt and Belvoir, DC","Prince William, NOVA",AM,I-66-EB,1.7138935787367167,0.0865482725824791
"Fort Hunt and Belvoir, DC","Prince William, NOVA",PM,US-50-WB,1.0106264865706294,0.31219523391121307
"Fort Hunt and Belvoir, DC","Fairfax County, NOVA",AM,I-66-EB,1.4135267034456058,0.15750091547568812
"Fort Hunt and Belvoir, DC","Fairfax County, NOVA",AM,US-50-WB_TZ4-3_I-66-WB-TZ2-1,0.9995073806343944,0.3175489655124921
"Fort Hunt and Belvoir, DC","Alexandria and Arlington, NOVA",PM,I-66-WB,1.001501311058583,0.31658450659982096
"Springfield, DC","Loudoun County, NOVA",AM,I-66-EB,0.05956434918011972,0.9525026131631775
"Springfield, DC","Loudoun County, NOVA",AM,US-29-NB,1.0246241960651048,0.3055405431829441
"Springfield, DC","Loudoun County, NOVA",AM,US-50-EB-TZ1-2_I-66-EB-TZ3-4,1.0246241960651048,0.3055405431829441
"Springfield, DC","Loudoun County, NOVA",AM,US-50-EB,2.182502483016462,0.029072468204814683
"Springfield, DC","Faquire, NOVA",AM,US-50-EB,1.583118734422042,0.11339440431380976
"Springfield, DC","Faquire, NOVA",AM,I-66-EB,3.666264231765451,0.0002461196206042793
"Springfield, DC","Faquire, NOVA",AM,US-29-NB,0.9796677374297145,0.32725015646910727
"Springfield, DC","Faquire, NOVA",PM,I-66-EB,0.9796677374297145,0.32725015646910727
"Springfield, DC","Prince William, NOVA",AM,US-29-NB,2.2660121434638376,0.023450639750992375
"Springfield, DC","Prince William, NOVA",AM,I-66-EB-TZ1-2_US-29-NB-TZ3-4,0.0187666013799328,0.9850272973663978
"Springfield, DC","Prince William, NOVA",AM,US-50-EB,3.5583303086459024,0.0003732197885530919
"Springfield, DC","Prince William, NOVA",AM,I-66-EB,1.7092532889783725,0.08740404173650052
"Springfield, DC","Fairfax County, NOVA",AM,I-66-EB,3.8332949191844636,0.00012643821546887146
"Springfield, DC","Fairfax County, NOVA",AM,US-50-EB,2.7632537282894267,0.005722826051741459
"Springfield, DC","Fairfax County, NOVA",AM,US-29-NB,0.021889155077055227,0.9825363756987249
"Springfield, DC","Fairfax County, NOVA",AM,US-50-WB_TZ4_I-66-WB-TZ3-2-1,0.9846449675949124,0.3247984933827326
"Springfield, DC","Fairfax County, NOVA",PM,I-66-EB-TZ1-2_US-29-NB-TZ3-4,0.9846449675949124,0.3247984933827326
"Springfield, DC","Alexandria and Arlington, NOVA",AM,US-29-NB,1.0004705598865253,0.31708283800832415
"Springfield, DC","Alexandria and Arlington, NOVA",AM,I-66-EB,0.0006048818207374174,0.9995173741635539
"Springfield, DC","Alexandria and Arlington, NOVA",AM,US-50-EB,0.9996151644009862,0.31749678159582784
"Annandale, DC","Loudoun County, NOVA",AM,US-50-EB,0.020850596757186864,0.9833648361216465
"Annandale, DC","Loudoun County, NOVA",AM,US-29-NB,0.013248715134593737,0.9894293639857676
"Annandale, DC","Loudoun County, NOVA",AM,I-66-EB,1.0518838938730803,0.2928528222439162
"Annandale, DC","Loudoun County, NOVA",AM,US-29-NB-TZ1-2_I-66-EB-TZ3-4,0.9967615509639436,0.31888026525821567
"Annandale, DC","Loudoun County, NOVA",AM,I-66-EB-TZ1-2-3_US-29-NB-TZ4,1.0016728911205364,0.31650160368037095
"Annandale, DC","Loudoun County, NOVA",PM,US-29-NB,0.0023395603624628077,0.9981333026106327
"Annandale, DC","Loudoun County, NOVA",PM,US-50-EB,0.8125296131560952,0.41648780146385267
"Annandale, DC","Loudoun County, NOVA",PM,US-29-NB-TZ1-2-3_I-66-EB-TZ4,0.998364310142434,0.3181027333706241
"Annandale, DC","Faquire, NOVA",AM,US-50-EB,1.4004072512135217,0.1613913998461145
"Annandale, DC","Faquire, NOVA",AM,I-66-EB,0.32570748859371934,0.744645677863564
"Annandale, DC","Faquire, NOVA",AM,US-29-NB,1.631672880095156,0.10274841611107433
"Annandale, DC","Faquire, NOVA",AM,US-29-SB,1.001336621142327,0.31666409378462124
"Annandale, DC","Faquire, NOVA",AM,US-29-NB-TZ1-2_I-66-EB-TZ3-4,0.997460570386679,0.31854100350531667
"Annandale, DC","Faquire, NOVA",AM,I-66-EB-TZ1-2-3_US-29-NB-TZ4,1.7298903225903564,0.08364987262779766
"Annandale, DC","Faquire, NOVA",PM,US-50-EB,1.3388507213860608,0.18061927480206852
"Annandale, DC","Faquire, NOVA",PM,US-29-NB,0.001858119543165643,0.9985174359575009
"Annandale, DC","Faquire, NOVA",PM,US-29-SB,0.9987089008279226,0.3179357276169603
"Annandale, DC","Faquire, NOVA",PM,US-50-WB,0.9987089008279226,0.3179357276169603
"Annandale, DC","Prince William, NOVA",AM,I-66-WB-TZ4-3-2_US-29-SB-TZ1,1.005564462335726,0.3146251260563022
"Annandale, DC","Prince William, NOVA",AM,I-66-EB,2.888144322788622,0.0038752202063474517
"Annandale, DC","Prince William, NOVA",AM,US-50-EB,2.6535429964074972,0.007965162211584609
"Annandale, DC","Prince William, NOVA",AM,US-29-NB-TZ1-2_I-66-EB-TZ3-4,0.8521244350302064,0.39414503124798284
"Annandale, DC","Prince William, NOVA",AM,US-29-NB,0.18259870226314232,0.855112902667817
"Annandale, DC","Prince William, NOVA",AM,I-66-EB-TZ1-2-3_US-29-NB-TZ4,0.00783747307978322,0.9937466652535387
"Annandale, DC","Prince William, NOVA",AM,US-29-NB-TZ1_I-66-EB-TZ2-3-4,1.005564462335726,0.3146251260563022
"Annandale, DC","Prince William, NOVA",AM,I-66-EB-TZ1-2_US-29-NB-TZ3-4,1.005564462335726,0.3146251260563022
"Annandale, DC","Prince William, NOVA",AM,US-50-EB-TZ1_I-66-EB-TZ2-3-4,0.9944806815923734,0.31998890589743967
"Annandale, DC","Prince William, NOVA",PM,US-50-EB,0.015675624870674837,0.9874931731439687
"Annandale, DC","Prince William, NOVA",PM,US-29-NB-TZ1-2_I-66-EB-TZ3-4,1.005564462335726,0.3146251260563022
"Annandale, DC","Prince William, NOVA",PM,US-29-SB,1.7225159270012476,0.08497610015229085
"Annandale, DC","Prince William, NOVA",PM,US-50-WB,1.7225159270012476,0.08497610015229085
"Annandale, DC","Prince William, NOVA",PM,I-66-EB,1.4064182160981713,0.15959997422593553
"Annandale, DC","Prince William, NOVA",PM,US-29-NB,0.9944806815923734,0.31998890589743967
"Annandale, DC","Fairfax County, NOVA",AM,I-66-EB,3.9661559779348465,7.304107326300269e-05
"Annandale, DC","Fairfax County, NOVA",AM,US-50-EB,1.552652123630161,0.12050626592135183
"Annandale, DC","Fairfax County, NOVA",AM,US-29-NB,0.6655393881341934,0.505705559393933
"Annandale, DC","Fairfax County, NOVA",AM,I-66-EB-TZ1_US-50-EB-TZ2-3-4,0.9972848773660148,0.31862625202431527
"Annandale, DC","Fairfax County, NOVA",AM,US-29-NB-TZ1-2_I-66-EB-TZ3-4,2.541498273533131,0.011037849133477495
"Annandale, DC","Fairfax County, NOVA",AM,US-29-NB-TZ1_I-66-EB-TZ2-3-4,1.7273647608490332,0.08410217520548202
"Annandale, DC","Fairfax County, NOVA",AM,US-29-SB,1.7273647608490332,0.08410217520548202
"Annandale, DC","Fairfax County, NOVA",AM,I-66-EB-TZ1-2-3_US-29-NB-TZ4,1.0054704271598227,0.3146703824929107
"Annandale, DC","Fairfax County, NOVA",AM,US-29-SB-TZ4_I-66-WB-TZ3-2-1,1.0027321992730656,0.31599008967577435
"Annandale, DC","Fairfax County, NOVA",PM,US-50-WB,0.003851856861181002,0.9969266704797728
"Annandale, DC","Fairfax County, NOVA",PM,US-29-SB,0.9972848773660148,0.31862625202431527
"Annandale, DC","Fairfax County, NOVA",PM,US-29-NB,0.003851856861181002,0.9969266704797728
"Annandale, DC","Fairfax County, NOVA",PM,US-50-EB,0.010895433084681352,0.9913068741529767
"Annandale, DC","Fairfax County, NOVA",PM,I-66-EB,0.003851856861181002,0.9969266704797728
"Annandale, DC","Fairfax County, NOVA",PM,US-29-NB-TZ1-2_I-66-EB-TZ3-4,0.003851856861181002,0.9969266704797728
"Annandale, DC","Fairfax County, NOVA",PM,I-66-WB,1.0027321992730656,0.31599008967577435
"Annandale, DC","Fairfax County, NOVA",PM,I-66-EB-TZ1-2-3_US-50-EB-TZ4,1.0027321992730656,0.31599008967577435
"Annandale, DC","Fairfax County, NOVA",PM,I-66-WB-TZ4-3_US-50-WB-TZ2-1,1.0027321992730656,0.31599008967577435
"Annandale, DC","Alexandria and Arlington, NOVA",AM,US-50-EB,1.2818687777477802,0.199888682205013
"Annandale, DC","Alexandria and Arlington, NOVA",AM,US-29-NB,0.9505517600848239,0.34183196680350814
"Annandale, DC","Alexandria and Arlington, NOVA",AM,I-66-EB,0.0613704819423417,0.9510641600319192
"Annandale, DC","Alexandria and Arlington, NOVA",AM,US-29-NB-TZ1-2_I-66-EB-TZ3-4,0.9753543090775879,0.32938453974635507
"Annandale, DC","Alexandria and Arlington, NOVA",PM,US-50-EB,0.9753543090775879,0.32938453974635507
"Annandale, DC","Alexandria and Arlington, NOVA",PM,US-29-NB-TZ1-2_I-66-EB-TZ3-4,1.0254419002446535,0.3051547262822605
