0017bd3b2df306069ad6c3a151074307,0,2017-03-17T19:29:45.000Z,38.8926,-77.0364,,,,a5a5b7a53fa466eb582133da7e33a3a8,3.0,kph
0017bd3b2df306069ad6c3a151074307,1,2017-03-17T19:29:50.000Z,38.89261,-77.03637,,,,a5a5b7a53fa466eb582133da7e33a3a8,7.0,kph
0017bd3b2df306069ad6c3a151074307,2,2017-03-17T19:29:55.000Z,38.89253,-77.03636,,,,a5a5b7a53fa466eb582133da7e33a3a8,2.0,kph
0017bd3b2df306069ad6c3a151074307,3,2017-03-17T19:30:00.000Z,38.89252,-77.03638,,,,a5a5b7a53fa466eb582133da7e33a3a8,1.0,kph
0017bd3b2df306069ad6c3a151074307,4,2017-03-17T19:30:05.000Z,38.89248,-77.03637,,,,a5a5b7a53fa466eb582133da7e33a3a8,5.0,kph
0017bd3b2df306069ad6c3a151074307,5,2017-03-17T19:30:10.000Z,38.89238,-77.03639,,,,a5a5b7a53fa466eb582133da7e33a3a8,3.0,kph
0017bd3b2df306069ad6c3a151074307,6,2017-03-17T19:30:20.000Z,38.89234,-77.03643,1310430447,,2,a5a5b7a53fa466eb582133da7e33a3a8,6.0,kph
0017bd3b2df306069ad6c3a151074307,7,2017-03-17T19:30:25.000Z,38.8923,-77.03637,,,,a5a5b7a53fa466eb582133da7e33a3a8,2.0,kph
0017bd3b2df306069ad6c3a151074307,8,2017-03-17T19:38:19.000Z,38.8893,-77.039,,,,a5a5b7a53fa466eb582133da7e33a3a8,132.0,kph
001ce2ee2cd8d81a3d38612380f3cc54,0,2017-03-16T15:48:25.000Z,38.7211,-77.1577,,,,0a7c5cda4d056846233a5bc3a4f338ed,31.0,kph
001ce2ee2cd8d81a3d38612380f3cc54,1,2017-03-16T15:50:38.000Z,38.72403,-77.15591,,,,0a7c5cda4d056846233a5bc3a4f338ed,1.0,kph
001ce2ee2cd8d81a3d38612380f3cc54,2,2017-03-16T15:50:43.000Z,38.72403,-77.1559,,,,0a7c5cda4d056846233a5bc3a4f338ed,2.0,kph
001ce2ee2cd8d81a3d38612380f3cc54,3,2017-03-16T15:50:46.000Z,38.72407,-77.15576,,,,0a7c5cda4d056846233a5bc3a4f338ed,17.0,kph
001ce2ee2cd8d81a3d38612380f3cc54,4,2017-03-16T15:51:03.000Z,38.72517,-77.15343,,,,0a7c5cda4d056846233a5bc3a4f338ed,46.0,kph
001ce2ee2cd8d81a3d38612380f3cc54,5,2017-03-16T15:51:04.000Z,38.72523,-77.15331,,,,0a7c5cda4d056846233a5bc3a4f338ed,44.0,kph
001ce2ee2cd8d81a3d38612380f3cc54,6,2017-03-16T15:51:58.000Z,38.7248,-77.15185,,,,0a7c5cda4d056846233a5bc3a4f338ed,8.0,kph
001ce2ee2cd8d81a3d38612380f3cc54,7,2017-03-16T15:52:03.000Z,38.72479,-77.15188,,,,0a7c5cda4d056846233a5bc3a4f338ed,2.0,kph
001ce2ee2cd8d81a3d38612380f3cc54,8,2017-03-16T15:52:08.000Z,38.72474,-77.15203,,,,0a7c5cda4d056846233a5bc3a4f338ed,15.0,kph
001ce2ee2cd8d81a3d38612380f3cc54,9,2017-03-16T15:52:09.000Z,38.72473,-77.15208,,,,0a7c5cda4d056846233a5bc3a4f338ed,15.0,kph
001ce2ee2cd8d81a3d38612380f3cc54,10,2017-03-16T15:52:10.000Z,38.72472,-77.15212,,,,0a7c5cda4d056846233a5bc3a4f338ed,14.0,kph
001ce2ee2cd8d81a3d38612380f3cc54,11,2017-03-16T15:52:58.000Z,38.72482,-77.1521,,,,0a7c5cda4d056846233a5bc3a4f338ed,6.0,kph
001ce2ee2cd8d81a3d38612380f3cc54,12,2017-03-16T15:53:03.000Z,38.72481,-77.15195,,,,0a7c5cda4d056846233a5bc3a4f338ed,3.0,kph
001ce2ee2cd8d81a3d38612380f3cc54,13,2017-03-16T15:53:08.000Z,38.72481,-77.15185,,,,0a7c5cda4d056846233a5bc3a4f338ed,3.0,kph
001ce2ee2cd8d81a3d38612380f3cc54,14,2017-03-16T15:53:13.000Z,38.72482,-77.15174,,,,0a7c5cda4d056846233a5bc3a4f338ed,3.0,kph
001ce2ee2cd8d81a3d38612380f3cc54,15,2017-03-16T15:53:18.000Z,38.72478,-77.15168,,,,0a7c5cda4d056846233a5bc3a4f338ed,5.0,kph
001ce2ee2cd8d81a3d38612380f3cc54,16,2017-03-16T15:53:23.000Z,38.72476,-77.15161,,,,0a7c5cda4d056846233a5bc3a4f338ed,4.0,kph
001ce2ee2cd8d81a3d38612380f3cc54,17,2017-03-16T15:53:28.000Z,38.72477,-77.15155,,,,0a7c5cda4d056846233a5bc3a4f338ed,4.0,kph
001ce2ee2cd8d81a3d38612380f3cc54,18,2017-03-16T15:53:33.000Z,38.72479,-77.1515,,,,0a7c5cda4d056846233a5bc3a4f338ed,2.0,kph
001ce2ee2cd8d81a3d38612380f3cc54,19,2017-03-16T15:53:38.000Z,38.72482,-77.15147,,,,0a7c5cda4d056846233a5bc3a4f338ed,2.0,kph
001ce2ee2cd8d81a3d38612380f3cc54,20,2017-03-16T15:53:43.000Z,38.72481,-77.15147,,,,0a7c5cda4d056846233a5bc3a4f338ed,2.0,kph
001ce2ee2cd8d81a3d38612380f3cc54,21,2017-03-16T15:53:48.000Z,38.72478,-77.15143,,,,0a7c5cda4d056846233a5bc3a4f338ed,3.0,kph
001ce2ee2cd8d81a3d38612380f3cc54,22,2017-03-16T15:53:53.000Z,38.72477,-77.15138,,,,0a7c5cda4d056846233a5bc3a4f338ed,3.0,kph
001ce2ee2cd8d81a3d38612380f3cc54,23,2017-03-16T15:53:54.000Z,38.7247,-77.1513,,,,0a7c5cda4d056846233a5bc3a4f338ed,4.0,kph
002e24f7160857a1b8aca8fc37f65330,0,2017-03-17T23:24:40.077Z,38.602,-77.2775,,,,85a7fc67dc4e5f652f7764d25c535787,NaN,kph
002e24f7160857a1b8aca8fc37f65330,1,2017-03-17T23:27:47.027Z,38.60718841664493,-77.2883833386004,,,,85a7fc67dc4e5f652f7764d25c535787,NaN,kph
002e24f7160857a1b8aca8fc37f65330,2,2017-03-17T23:30:53.223Z,38.61054318957031,-77.30254439637065,1310408257,,3,85a7fc67dc4e5f652f7764d25c535787,NaN,kph
002e24f7160857a1b8aca8fc37f65330,3,2017-03-17T23:33:59.707Z,38.6157,-77.3166,,,,85a7fc67dc4e5f652f7764d25c535787,NaN,kph
004c3da87bed7c8799f931af49728f6a,0,2017-03-17T10:28:01.000Z,38.9209,-77.2218,,,,8abb7288ea24a94cc247c4d1f9ba7e8b,NaN,kph
004c3da87bed7c8799f931af49728f6a,1,2017-03-17T10:29:31.000Z,38.920521,-77.215282,,,,8abb7288ea24a94cc247c4d1f9ba7e8b,43.0,kph
004c3da87bed7c8799f931af49728f6a,2,2017-03-17T10:31:01.000Z,38.936684,-77.207386,1310261307,,1,8abb7288ea24a94cc247c4d1f9ba7e8b,89.0,kph
004c3da87bed7c8799f931af49728f6a,3,2017-03-17T10:32:31.000Z,38.95505,-77.193492,1310466600,,1,8abb7288ea24a94cc247c4d1f9ba7e8b,97.0,kph
004c3da87bed7c8799f931af49728f6a,4,2017-03-17T10:34:01.000Z,38.972536,-77.17884,1310534601,,1,8abb7288ea24a94cc247c4d1f9ba7e8b,94.0,kph
004c3da87bed7c8799f931af49728f6a,5,2017-03-17T10:35:31.000Z,38.984942,-77.158249,1310408811,,3,8abb7288ea24a94cc247c4d1f9ba7e8b,85.0,kph
004c3da87bed7c8799f931af49728f6a,6,2017-03-17T10:37:01.000Z,38.987246,-77.145543,1310333993,,3,8abb7288ea24a94cc247c4d1f9ba7e8b,72.0,kph
004c3da87bed7c8799f931af49728f6a,7,2017-03-17T10:38:31.000Z,38.977596,-77.129317,1310588240,,3,8abb7288ea24a94cc247c4d1f9ba7e8b,75.0,kph
004c3da87bed7c8799f931af49728f6a,8,2017-03-17T10:39:09.000Z,38.973313,-77.122297,1310588298,,3,8abb7288ea24a94cc247c4d1f9ba7e8b,18.0,kph
004c3da87bed7c8799f931af49728f6a,9,2017-03-17T10:40:04.000Z,38.973101,-77.121977,1310327063,,3,8abb7288ea24a94cc247c4d1f9ba7e8b,34.0,kph
004c3da87bed7c8799f931af49728f6a,10,2017-03-17T10:41:34.000Z,38.966062,-77.105524,1310309072,,3,8abb7288ea24a94cc247c4d1f9ba7e8b,58.0,kph
004c3da87bed7c8799f931af49728f6a,11,2017-03-17T10:43:04.000Z,38.962344,-77.10008,1310569188,,3,8abb7288ea24a94cc247c4d1f9ba7e8b,39.0,kph
004c3da87bed7c8799f931af49728f6a,12,2017-03-17T10:44:34.000Z,38.9623,-77.0908,1310514270,,4,8abb7288ea24a94cc247c4d1f9ba7e8b,45.0,kph
0063ada2fbe8de3838c7830c692228e1,0,2017-03-16T22:16:53.740Z,38.8353,-77.0569,1310285481,,3,e5d2aecbc4ed052ba41315af481c0384,NaN,kph
0063ada2fbe8de3838c7830c692228e1,1,2017-03-16T22:17:53.677Z,38.835403164848685,-77.05657267011702,1310285426,,3,e5d2aecbc4ed052ba41315af481c0384,NaN,kph
0063ada2fbe8de3838c7830c692228e1,2,2017-03-16T22:21:00.253Z,38.83924048393965,-77.06599736586213,1310448042,,3,e5d2aecbc4ed052ba41315af481c0384,NaN,kph
0063ada2fbe8de3838c7830c692228e1,3,2017-03-16T22:24:06.520Z,38.84105910547078,-77.06942112185061,1310518887,,3,e5d2aecbc4ed052ba41315af481c0384,NaN,kph
0063ada2fbe8de3838c7830c692228e1,4,2017-03-16T22:27:14.107Z,38.8455,-77.0771,,,,e5d2aecbc4ed052ba41315af481c0384,NaN,kph
007cd4a47b0376ea32ac54e5c632b5d2,0,2017-03-16T19:23:02.327Z,38.9008,-77.0344,,,,5f80bd2c9a569f5b5b7bc3166397a17a,NaN,kph
007cd4a47b0376ea32ac54e5c632b5d2,1,2017-03-16T19:26:08.793Z,38.9009820856154,-77.03357809223235,,,,5f80bd2c9a569f5b5b7bc3166397a17a,NaN,kph
007cd4a47b0376ea32ac54e5c632b5d2,2,2017-03-16T19:29:15.280Z,38.90490557067096,-77.03242122195661,1310457324,,5,5f80bd2c9a569f5b5b7bc3166397a17a,NaN,kph
007cd4a47b0376ea32ac54e5c632b5d2,3,2017-03-16T19:32:21.787Z,38.90566513873637,-77.02617041766644,1310616075,,5,5f80bd2c9a569f5b5b7bc3166397a17a,NaN,kph
007cd4a47b0376ea32ac54e5c632b5d2,4,2017-03-16T19:35:28.457Z,38.90565172769129,-77.02054272405803,,,,5f80bd2c9a569f5b5b7bc3166397a17a,NaN,kph
007cd4a47b0376ea32ac54e5c632b5d2,5,2017-03-16T19:38:35.457Z,38.90384224243462,-77.01990452595055,1310456819,,2,5f80bd2c9a569f5b5b7bc3166397a17a,NaN,kph
007cd4a47b0376ea32ac54e5c632b5d2,6,2017-03-16T19:41:43.623Z,38.904117001220584,-77.01818598434329,1310456819,,2,5f80bd2c9a569f5b5b7bc3166397a17a,NaN,kph
007cd4a47b0376ea32ac54e5c632b5d2,7,2017-03-16T19:44:51.070Z,38.907219814136624,-77.0093181822449,1310445020,,2,5f80bd2c9a569f5b5b7bc3166397a17a,NaN,kph
007cd4a47b0376ea32ac54e5c632b5d2,8,2017-03-16T19:48:00.130Z,38.91146927140653,-76.99713315814734,1310445337,,2,5f80bd2c9a569f5b5b7bc3166397a17a,NaN,kph
007cd4a47b0376ea32ac54e5c632b5d2,9,2017-03-16T19:51:08.467Z,38.9142943918705,-76.98881780728698,1310457466,,2,5f80bd2c9a569f5b5b7bc3166397a17a,NaN,kph
007cd4a47b0376ea32ac54e5c632b5d2,10,2017-03-16T19:54:15.423Z,38.916363129392266,-76.982855591923,1310457466,,2,5f80bd2c9a569f5b5b7bc3166397a17a,NaN,kph
007cd4a47b0376ea32ac54e5c632b5d2,11,2017-03-16T19:57:22.853Z,38.917150776833296,-76.97946779429913,1310457466,,2,5f80bd2c9a569f5b5b7bc3166397a17a,NaN,kph
007cd4a47b0376ea32ac54e5c632b5d2,12,2017-03-16T20:00:29.873Z,38.91779609955847,-76.95578841492534,1310447762,,2,5f80bd2c9a569f5b5b7bc3166397a17a,NaN,kph
007cd4a47b0376ea32ac54e5c632b5d2,13,2017-03-16T20:03:38.153Z,38.93534931354225,-76.91664392128587,1310509372,,2,5f80bd2c9a569f5b5b7bc3166397a17a,NaN,kph
007cd4a47b0376ea32ac54e5c632b5d2,14,2017-03-16T20:06:44.617Z,38.94699286669493,-76.90895495004952,1310279245,,2,5f80bd2c9a569f5b5b7bc3166397a17a,NaN,kph
007cd4a47b0376ea32ac54e5c632b5d2,15,2017-03-16T20:09:52.020Z,38.981700986623764,-76.89234939403832,1310306205,,2,5f80bd2c9a569f5b5b7bc3166397a17a,NaN,kph
007cd4a47b0376ea32ac54e5c632b5d2,16,2017-03-16T20:12:58.210Z,39.0157063677907,-76.85974270105362,1310287460,,2,5f80bd2c9a569f5b5b7bc3166397a17a,NaN,kph
007cd4a47b0376ea32ac54e5c632b5d2,17,2017-03-16T20:16:04.197Z,39.02482772246003,-76.85609875246882,1310287165,,2,5f80bd2c9a569f5b5b7bc3166397a17a,NaN,kph
007cd4a47b0376ea32ac54e5c632b5d2,18,2017-03-16T20:19:11.027Z,39.03434755280614,-76.85149356722832,1310233161,,2,5f80bd2c9a569f5b5b7bc3166397a17a,NaN,kph
007cd4a47b0376ea32ac54e5c632b5d2,19,2017-03-16T20:22:17.570Z,39.0611626021564,-76.83666187338531,1310563798,,2,5f80bd2c9a569f5b5b7bc3166397a17a,NaN,kph
007cd4a47b0376ea32ac54e5c632b5d2,20,2017-03-16T20:25:24.480Z,39.09616484306753,-76.8018367420882,,,,5f80bd2c9a569f5b5b7bc3166397a17a,NaN,kph
007cd4a47b0376ea32ac54e5c632b5d2,21,2017-03-16T20:28:30.917Z,39.100931379944086,-76.80743082426488,,,,5f80bd2c9a569f5b5b7bc3166397a17a,NaN,kph
007cd4a47b0376ea32ac54e5c632b5d2,22,2017-03-16T20:31:37.793Z,39.10226988606155,-76.80536015890539,,,,5f80bd2c9a569f5b5b7bc3166397a17a,NaN,kph
007cd4a47b0376ea32ac54e5c632b5d2,23,2017-03-16T20:34:44.597Z,39.10112542100251,-76.80948640219867,,,,5f80bd2c9a569f5b5b7bc3166397a17a,NaN,kph
007cd4a47b0376ea32ac54e5c632b5d2,24,2017-03-16T20:37:51.663Z,39.10887222737074,-76.82421248406172,1310427960,,4,5f80bd2c9a569f5b5b7bc3166397a17a,NaN,kph
007cd4a47b0376ea32ac54e5c632b5d2,25,2017-03-16T20:40:59.447Z,39.11622483283281,-76.8315386865288,1310293087,,4,5f80bd2c9a569f5b5b7bc3166397a17a,NaN,kph
007cd4a47b0376ea32ac54e5c632b5d2,26,2017-03-16T20:44:06.060Z,39.1156,-76.8458,,,,5f80bd2c9a569f5b5b7bc3166397a17a,NaN,kph
008d19e9f5fbccf99f6b956a2f12dd55,0,2017-03-16T22:54:44.000Z,38.6781,-77.2342,1310571583,,1,c4e96d84d86c971dfb28fdcc31c68c3d,13.0,kph
008d19e9f5fbccf99f6b956a2f12dd55,1,2017-03-16T22:54:49.000Z,38.67798,-77.23439,1310571583,,1,c4e96d84d86c971dfb28fdcc31c68c3d,15.0,kph
008d19e9f5fbccf99f6b956a2f12dd55,2,2017-03-16T22:54:54.000Z,38.67784,-77.23454,1310571583,,1,c4e96d84d86c971dfb28fdcc31c68c3d,15.0,kph
008d19e9f5fbccf99f6b956a2f12dd55,3,2017-03-16T22:54:59.000Z,38.67773,-77.23467,1310571583,,1,c4e96d84d86c971dfb28fdcc31c68c3d,3.0,kph
008d19e9f5fbccf99f6b956a2f12dd55,4,2017-03-16T22:55:34.000Z,38.6772,-77.23533,1310571583,,1,c4e96d84d86c971dfb28fdcc31c68c3d,18.0,kph
008d19e9f5fbccf99f6b956a2f12dd55,5,2017-03-16T22:55:39.000Z,38.67706,-77.23551,1310571583,,1,c4e96d84d86c971dfb28fdcc31c68c3d,10.0,kph
008d19e9f5fbccf99f6b956a2f12dd55,6,2017-03-16T22:55:44.000Z,38.67699,-77.23561,1310571583,,1,c4e96d84d86c971dfb28fdcc31c68c3d,7.0,kph
008d19e9f5fbccf99f6b956a2f12dd55,7,2017-03-16T22:55:49.000Z,38.67692,-77.23571,1310571583,,1,c4e96d84d86c971dfb28fdcc31c68c3d,11.0,kph
008d19e9f5fbccf99f6b956a2f12dd55,8,2017-03-16T22:55:54.000Z,38.67681,-77.23586,1310571583,,1,c4e96d84d86c971dfb28fdcc31c68c3d,13.0,kph
008d19e9f5fbccf99f6b956a2f12dd55,9,2017-03-16T22:55:59.000Z,38.6767,-77.236,1310571583,,1,c4e96d84d86c971dfb28fdcc31c68c3d,13.0,kph
008d19e9f5fbccf99f6b956a2f12dd55,10,2017-03-16T22:56:04.000Z,38.67658,-77.23615,1310571583,,1,c4e96d84d86c971dfb28fdcc31c68c3d,11.0,kph
008d19e9f5fbccf99f6b956a2f12dd55,11,2017-03-16T22:56:09.000Z,38.67649,-77.23627,1310571583,,1,c4e96d84d86c971dfb28fdcc31c68c3d,11.0,kph
008d19e9f5fbccf99f6b956a2f12dd55,12,2017-03-16T22:56:13.000Z,38.67641,-77.23638,1310571583,,1,c4e96d84d86c971dfb28fdcc31c68c3d,14.0,kph
008d19e9f5fbccf99f6b956a2f12dd55,13,2017-03-16T22:56:24.000Z,38.67616,-77.23669,1310571583,,1,c4e96d84d86c971dfb28fdcc31c68c3d,16.0,kph
008d19e9f5fbccf99f6b956a2f12dd55,14,2017-03-16T22:56:29.000Z,38.67602,-77.23693,1310571583,,1,c4e96d84d86c971dfb28fdcc31c68c3d,18.0,kph
008d19e9f5fbccf99f6b956a2f12dd55,15,2017-03-16T22:56:34.000Z,38.67589,-77.23718,1310571583,,1,c4e96d84d86c971dfb28fdcc31c68c3d,18.0,kph
008d19e9f5fbccf99f6b956a2f12dd55,16,2017-03-16T22:56:39.000Z,38.67573,-77.23744,1310571583,,1,c4e96d84d86c971dfb28fdcc31c68c3d,20.0,kph
008d19e9f5fbccf99f6b956a2f12dd55,17,2017-03-16T22:56:44.000Z,38.67559,-77.23768,1310571583,,1,c4e96d84d86c971dfb28fdcc31c68c3d,19.0,kph
